,Paper,Material,Property,Value,Unit
1407,181 c6sc01791f.pdf,PDTPO-IDTT,PCE,5.47,%
1408,181 c6sc01791f.pdf,PDTPO-IDT,VOC,0.97,V
1409,182 ma500333r.pdf,unknown,PCE,1.76,%
1410,182 ma500333r.pdf,PIDT−OFBPz:PC61BM(1:2,PCE,5.13,%
1411,182 ma500333r.pdf,PIDT−OFBPz:PC61BM(1:2,VOC,0.97,V
1412,182 ma500333r.pdf,PC61BM,PCE,1.4,%
1413,182 ma500333r.pdf,PC61BM,PCE,4.31,%
1414,182 ma500333r.pdf,PIDT−OFBPz:PC61BM(1:2,JSC,8.96,mA/cm2
1415,182 ma500333r.pdf,PIDT−OFBPz:PC61BM(1:2,FF,58.99,%
1416,183 P-PDT-IID.pdf,HOMO,VOC,0.65,V
1417,183 P-PDT-IID.pdf,HOMO,PCE,2.0,%
1418,183 P-PDT-IID.pdf,unknown,JSC,5,mAcm−2
1419,184 cm9007798.pdf,PCPDTBT,JSC,16,mAcm-2
1420,184 cm9007798.pdf,PCPDTBT,PCE,3.2,%
1421,184 cm9007798.pdf,PCPDTBT,VOC,0.62,V
1422,184 cm9007798.pdf,PCPDTBT,JSC,16.2,mA/cm2
1423,184 cm9007798.pdf,PCPDTBT,PCE,5.5,%
1424,185 C5TA02376A.pdf,HOMO,VOC,0.6,V
1425,185 C5TA02376A.pdf,unknown,JSC,18.2,mAcm-2
1426,185 C5TA02376A.pdf,unknown,PCE,6.47,%
1427,185 C5TA02376A.pdf,PC71BM(1:1,PCE,6.06,N/A
1428,185 C5TA02376A.pdf,TBTTs,PCE,6.06,%
1429,186 ja500935d.pdf,BFS4,PCE,7.38,N/A
1430,186 ja500935d.pdf,BFS4,PCE,7.80,%
1431,186 ja500935d.pdf,BFS4,JSC,14.20,mA/cm2
1432,187 Huo_et_al-2011-Angewandte_Chemie_International_Edition.pdf,PBDTTT-C-T,JSC,16.5,mAcm-2
1433,188  jp9060413.pdf,P3HT-based,VOC,0.9,V
1434,188  jp9060413.pdf,PCBM,JSC,6.3,mA/cm2
1435,188  jp9060413.pdf,PCBM,PCE,2,%
1436,188  jp9060413.pdf,PCBM,VOC,0.84,V
1437,188  jp9060413.pdf,PCPDTBT,JSC,16.2,N/A
1438,188  jp9060413.pdf,unknown,PCE,6.1,%
1439,188  jp9060413.pdf,PCBM,FF,0.37,N/A
1440,189 acsami.5b07311.pdf,unknown,PCE,10.31,%
1441,189 acsami.5b07311.pdf,unknown,PCE,11.3,%
1442,189 acsami.5b07311.pdf,PDST-TT:PC71BM,VOC,0.98,V
1443,189 acsami.5b07311.pdf,unknown,PCE,7.4,%
1444,190 1-s2.0-S1566119915301476-main.pdf,unknown,PCE,6.70,%
1445,190 1-s2.0-S1566119915301476-main.pdf,unknown,JSC,14.9,mA/cm2
1446,190 1-s2.0-S1566119915301476-main.pdf,unknown,PCE,11.83,%
1447,190 1-s2.0-S1566119915301476-main.pdf,unknown,PCE,6.52,%
1448,190 1-s2.0-S1566119915301476-main.pdf,4766e4772,PCE,8.0,%
1449,190 1-s2.0-S1566119915301476-main.pdf,1767e1773,PCE,11.3,%
1450,190 1-s2.0-S1566119915301476-main.pdf,unknown,JSC,14.6,mA/cm2
1451,191 Zhang_et_al-2014-Advanced_Materials.pdf,HOMO,PCE,7.50,%
1452,192 C3TC31622J.pdf,PC71BM(1:2)blend,FF,0.44,N/A
1453,192 C3TC31622J.pdf,PC71BM(1:2)device,PCE,1.63,%
1454,192 C3TC31622J.pdf,PC71BM(1:2)-2,PCE,2.3,%
1455,192 C3TC31622J.pdf,PC71BM(1:2)blend,JSC,9.50,N/A
1456,192 C3TC31622J.pdf,unknown,FF,49,%
1457,192 C3TC31622J.pdf,PC71BM(1:2)-2,VOC,0.44,V
1458,192 C3TC31622J.pdf,PC71BM(1:2)device,VOC,0.82,V
1459,192 C3TC31622J.pdf,PC71BM(1:2)blend,VOC,0.44,V
1460,192 C3TC31622J.pdf,PC71BM(1:2)-2,JSC,9.50,mAcm
1461,192 C3TC31622J.pdf,PC71BM(1:2)-2,FF,0.44,N/A
1462,192 C3TC31622J.pdf,unknown,PCE,1.33,%
1463,192 C3TC31622J.pdf,HOMO–LUMO,PCE,8.62,%
1464,192 C3TC31622J.pdf,PC71BM(1:2)device,JSC,1.05,mAcm
1465,192 C3TC31622J.pdf,PC71BM(1:2)blend,PCE,2.3,%
1466,193 cm4035903.pdf,PEDOT:PSS/PTTBDT-FTT:PC71BM(1,JSC,14.40,mA/cm2
1467,193 cm4035903.pdf,PEIE/PTTBDT-FTT:PC71BM/MoO3/Ag,PCE,7.71,%
1468,193 cm4035903.pdf,PEDOT:PSS/PTTBDT-FTT:PC71BM(1,FF,0.64,N/A
1469,193 cm4035903.pdf,unknown,FF,0.66,N/A
1470,193 cm4035903.pdf,PTTBDT-FTT,PCE,8.66,%
1471,193 cm4035903.pdf,unknown,PCE,8.66,%
1472,193 cm4035903.pdf,unknown,PCE,15,%
1473,193 cm4035903.pdf,unknown,VOC,0.78,N/A
1474,193 cm4035903.pdf,unknown,JSC,14.05,N/A
1475,193 cm4035903.pdf,unknown,JSC,8.31,mA/cm2
1476,193 cm4035903.pdf,unknown,VOC,1.57,V
1477,193 cm4035903.pdf,PEDOT:PSS/PTTBDT-FTT:PC71BM(1,VOC,0.80,V
1478,193 cm4035903.pdf,unknown,JSC,8.22,mA/cm2
1479,193 cm4035903.pdf,PEDOT:PSS/PTTBDT-FTT:PC71BM(1,PCE,7.44,%
1480,193 cm4035903.pdf,unknown,VOC,0.77,N/A
1481,193 cm4035903.pdf,unknown,JSC,8.22,N/A
1482,193 cm4035903.pdf,unknown,JSC,7.07,mA/cm2
1483,193 cm4035903.pdf,unknown,PCE,8.42,%
1484,194 acs.macromol.5b00649.pdf,PC71BM,VOC,0.81,V
1485,194 acs.macromol.5b00649.pdf,PC71BM,PCE,8.13,%
1486,194 acs.macromol.5b00649.pdf,PTB7:PC71BM,PCE,8.13,%
1487,195 ma501756p.pdf,PBDTBzT,VOC,0.90,V
1488,195 ma501756p.pdf,PBDTBzT,JSC,12.93,mA/cm2
1489,195 ma501756p.pdf,PBDTT,VOC,0.88,V
1490,195 ma501756p.pdf,PBDTT,PCE,36,%
1491,195 ma501756p.pdf,PC61BM-based,PCE,7.30,%
1492,195 ma501756p.pdf,PBDTBzT,PCE,7.30,%
1493,195 ma501756p.pdf,PBDTBzT,FF,62.73,%
1494,195 ma501756p.pdf,unknown,PCE,7.44,%
1495,195 ma501756p.pdf,PBDTT,PCE,3.61,%
1496,195 ma501756p.pdf,PBDTT,JSC,7.55,mA/cm2
1497,195 ma501756p.pdf,PBDTT,FF,54.29,%
1498,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PIDT–DTBT,PCE,6.17,%
1499,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT/PC,PCE,6.21,%
1500,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT:PC,PCE,4.36,%
1501,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,unknown,PCE,6.21,%
1502,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PCDTBT,PCE,3.6,%
1503,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT/PC,FF,65.10,%
1504,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT:PC,FF,55.77,%
1505,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT,PCE,6.21,%
1506,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT,FF,65.10,%
1507,197 1-s2.0-S0927024815000835-main.pdf,3TC12BDT,PCE,3.57,%
1508,197 1-s2.0-S0927024815000835-main.pdf,PC71BM,PCE,3.80,%
1509,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,PCE,1.08,%
1510,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,VOC,1.01,V
1511,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,FF,53.67,%
1512,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,JSC,1.47,mA/cm2
1513,197 1-s2.0-S0927024815000835-main.pdf,PBDTTBT-T,VOC,0.92,V
1514,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,VOC,0.75,V
1515,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,JSC,2.12,mA/cm2
1516,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,FF,50.68,%
1517,197 1-s2.0-S0927024815000835-main.pdf,PC71BM,PCE,2.83,%
1518,197 1-s2.0-S0927024815000835-main.pdf,unknown,VOC,1.0,V
1519,198 acs.macromol.5b00056.pdf,PBDT2FBT-T3:PC71BM-based,FF,61.4,%
1520,198 acs.macromol.5b00056.pdf,PBDT2FBT-T3:PC71BM-based,PCE,6.48,%
1521,198 acs.macromol.5b00056.pdf,PBDT2FBT-T3:PC71BM-based,JSC,12.3,mAcm−2
1522,198 acs.macromol.5b00056.pdf,PBDT2FBT-T3:PC71BM-based,VOC,0.86,V
1523,198 acs.macromol.5b00056.pdf,PBDT2FBT-T3,PCE,6.48,%
1524,199 C2JM33466F.pdf,TIPS,PCE,4.33,%
1525,199 C2JM33466F.pdf,TIPS-,VOC,0.82,V
1526,199 C2JM33466F.pdf,PC71BM,JSC,12.75,mAcm-2
1527,199 C2JM33466F.pdf,PAT4,PCE,1.7,%
1528,199 C2JM33466F.pdf,unknown,PCE,5.76,%
1529,199 C2JM33466F.pdf,PC71BM,FF,0.55,N/A
1530,199 C2JM33466F.pdf,unknown,JSC,10.50,N/A
1531,199 C2JM33466F.pdf,PC71BM,VOC,0.82,V
1532,199 C2JM33466F.pdf,PC71BM,PCE,5.76,%
1533,200 C1CC12575C.pdf,PBDTTT-S,PCE,6.22,%
1534,200 C1CC12575C.pdf,PBDTTT-E,VOC,0.70,V
1535,200 C1CC12575C.pdf,PBDTTT,VOC,0.76,V
1536,200 C1CC12575C.pdf,PBDTTT,FF,58,%
1537,200 C1CC12575C.pdf,PBDTTT,JSC,14.1,N/A
1538,200 C1CC12575C.pdf,HOMO,PCE,6.3,%
1539,200 C1CC12575C.pdf,PBDTTT-S,VOC,0.76,V
1540,200 C1CC12575C.pdf,PBDTTT,PCE,6.22,%
1541,201 ja208642b.pdf,PBB3,PCE,2.04,%
1542,202 Zhang_et_al-2012-Macromolecular_Rapid_Communications.pdf,unknown,PCE,0.13,%
1543,202 Zhang_et_al-2012-Macromolecular_Rapid_Communications.pdf,unknown,PCE,2.72,%
1544,202 Zhang_et_al-2012-Macromolecular_Rapid_Communications.pdf,unknown,FF,55,%
1545,203 Zhou_et_al-2011-Angewandte_Chemie_(International_ed._in_English).pdf,IPCE,FF,61.2,%
1546,203 Zhou_et_al-2011-Angewandte_Chemie_(International_ed._in_English).pdf,HOMO,VOC,0.91,V
1547,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,unknown,VOC,0.76,V
1548,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,unknown,PCE,7.4,%
1549,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,PEDOT:PSS/PBDT-DODTBT:aPC71BM(1:2,PCE,4.02,%
1550,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,PEDOT:PSS/PBDT-DODTBT:aPC71BM(1:2,JSC,8.96,N/A
1551,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,unknown,PCE,5.4,%
1552,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,unknown,JSC,8.96,N/A
1553,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,unknown,FF,0.59,N/A
1554,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,PEDOT:PSS/PBDT-DODTBT:aPC71BM(1:2,VOC,0.76,V
1555,205 c1cc12851e.pdf,unknown,VOC,0.84,V
1556,205 c1cc12851e.pdf,unknown,FF,0.49,N/A
1557,205 c1cc12851e.pdf,unknown,JSC,10.59,mAcm-2
1558,206 ma401886a.pdf,TBTF/DPP)achieved,JSC,13.21,mAcm−2
1559,206 ma401886a.pdf,TBTF/DPP)achieved,JSC,14.56,mAcm−2
1560,206 ma401886a.pdf,TBTF/DPP)achieved,FF,53.4,%
1561,206 ma401886a.pdf,TBTF/DPP)achieved,FF,45.1,%
1562,206 ma401886a.pdf,TBTF/DPP)with,PCE,5.66,%
1563,206 ma401886a.pdf,TBTF/DPP)achieved,VOC,0.76,V
1564,206 ma401886a.pdf,TBTF/DDP)gave,JSC,11.23,mAcm−2
1565,206 ma401886a.pdf,PTG1,FF,50.2,%
1566,206 ma401886a.pdf,TBTF/DPP)achieved,VOC,0.88,V
1567,206 ma401886a.pdf,TBTF/DDP)gave,PCE,3.51,%
1568,206 ma401886a.pdf,PTG1,PCE,4.23,%
1569,206 ma401886a.pdf,"TBTF/DPP),",PCE,6.21,%
1570,206 ma401886a.pdf,unknown,PCE,2.15,%
1571,206 ma401886a.pdf,PTG1,JSC,10.16,mAcm−2
1572,206 ma401886a.pdf,TBTF/DDP)gave,VOC,0.88,V
1573,206 ma401886a.pdf,unknown,PCE,5,%
1574,206 ma401886a.pdf,TBTF/DDP)gave,JSC,13.15,mAcm−2
1575,206 ma401886a.pdf,TBTF/DPP)achieved,PCE,6.21,%
1576,206 ma401886a.pdf,TBTF/DPP)with,JSC,11.23,N/A
1577,206 ma401886a.pdf,PTG1,VOC,0.83,V
1578,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC71BM,JSC,10.77,mAcm22
1579,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,VOC,0.86,V
1580,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,PCE,3.17,%
1581,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,IPCE,JSC,9.25,mAcm22
1582,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,JSC,9.40,N/A
1583,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC61BM,PCE,3.17,%
1584,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC61BM,VOC,0.86,V
1585,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC61BM,JSC,9.40,mAcm22
1586,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,PCE,3.05,%
1587,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,FF,0.35,N/A
1588,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PBDT-TDPP-S,VOC,0.84,V
1589,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PBDT-TDPP-S,FF,56.0,%
1590,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PBDT-TDPP-S,PCE,4.89,%
1591,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PBDT-TDPP-S,JSC,10.04,mAcm22
1592,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,VOC,0.80,V
1593,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,4110in,JSC,10.77,mAcm22
1594,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC71BM,PCE,3.17,%
1595,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC71BM,VOC,0.86,V
1596,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,JSC,10.77,mAcm22
1597,208 Su_et_al-2014-Macromolecular_Chemistry_and_Physics.pdf,PDPAT-BDT-BT/PC,PCE,3.27,%
1598,208 Su_et_al-2014-Macromolecular_Chemistry_and_Physics.pdf,PBDT-TDPP-S-based,PCE,4.89,%
1599,208 Su_et_al-2014-Macromolecular_Chemistry_and_Physics.pdf,PDPAT-BDT-BT-based,FF,49.8,%
1600,208 Su_et_al-2014-Macromolecular_Chemistry_and_Physics.pdf,PDPAT-BDT-BT/PC,FF,49.8,%
1601,208 Su_et_al-2014-Macromolecular_Chemistry_and_Physics.pdf,PDPAT-BDT-BT-based,PCE,3.27,%
1602,209 Peng_et_al-2011-Advanced_Materials.pdf,PBDT-OBT,PCE,5.64,%
1603,211 Zhou_et_al-2010-Angewandte_Chemie_(International_ed._in_English).pdf,PNDT–DTPyT:PC61BM-based,PCE,6.20,%
1604,211 Zhou_et_al-2010-Angewandte_Chemie_(International_ed._in_English).pdf,PNDT–DTPyT:PC61BM-based,FF,0.61,N/A
1605,211 Zhou_et_al-2010-Angewandte_Chemie_(International_ed._in_English).pdf,HOMO,VOC,0.83,V
1606,211 Zhou_et_al-2010-Angewandte_Chemie_(International_ed._in_English).pdf,unknown,PCE,6.32,%
1607,212 JCGMCS_2014_v35n5_1356.pdf,PC71BM/MoO3/Ag,FF,0.48,N/A
1608,212 JCGMCS_2014_v35n5_1356.pdf,PEDOT:PSS/polymer:PC71BM/Ca/Al(PC71BM,FF,0.44,N/A
1609,212 JCGMCS_2014_v35n5_1356.pdf,PTIPSBDT–DFDTBTz:PC71BM,PCE,2.86,%
1610,212 JCGMCS_2014_v35n5_1356.pdf,PTIPSBDT–DFDTBTz:PC71BM,PCE,2.92,%
1611,212 JCGMCS_2014_v35n5_1356.pdf,PEDOT:PSS/polymer:PC71BM/Ca/Al(PC71BM,VOC,0.85,V
1612,212 JCGMCS_2014_v35n5_1356.pdf,PEDOT:PSS/polymer:PC71BM/Ca/Al(PC71BM,JSC,7.60,mAcm−2
1613,212 JCGMCS_2014_v35n5_1356.pdf,PC71BM/MoO3/Ag,VOC,0.89,V
1614,212 JCGMCS_2014_v35n5_1356.pdf,PEDOT:PSS/polymer:PC71BM/Ca/Al(PC71BM,PCE,2.86,%
1615,212 JCGMCS_2014_v35n5_1356.pdf,PC71BM/MoO3/Ag,PCE,2.92,%
1616,212 JCGMCS_2014_v35n5_1356.pdf,unknown,PCE,2.86,%
1617,212 JCGMCS_2014_v35n5_1356.pdf,PC71BM/MoO3/Ag,JSC,6.81,mAcm−2
1618,213 am401926h.pdf,PCDTBT,PCE,3.6,%
1619,214 c2jm32843g.pdf,PBDFNTDO,FF,59,%
1620,214 c2jm32843g.pdf,PBDFNTDO,JSC,9.14,mAcm-2
1621,214 c2jm32843g.pdf,PEDOT:PSS/PBDFNTDO:PC71BM(1,PCE,4.71,%
1622,214 c2jm32843g.pdf,unknown,PCE,1.95,%
1623,214 c2jm32843g.pdf,PBDFNTDO,VOC,0.87,V
1624,214 c2jm32843g.pdf,PBDFNTDO,PCE,4.71,%
1625,215 C4TA06350C.pdf,unknown,FF,47.16,%
1626,215 C4TA06350C.pdf,PBDTPF-DTBT/PC71BM(1:1,FF,65.28,%
1627,215 C4TA06350C.pdf,PBDTPF-DTBT/PC71BM(1:1,VOC,0.82,V
1628,215 C4TA06350C.pdf,PBDTPF-DTBT/PC71BM(1:1,JSC,13.11,mAcm
1629,215 C4TA06350C.pdf,unknown,JSC,10.84,mAcm
1630,215 C4TA06350C.pdf,unknown,VOC,0.85,V
1631,215 C4TA06350C.pdf,unknown,PCE,4.35,%
1632,215 C4TA06350C.pdf,PBDTPF-DTBT/PC71BM(1:1,PCE,7.02,%
1633,216 Duan_et_al-2015-Advanced_Materials.pdf,PMDPP3T:[60]PCBM,PCE,6.6,%
1634,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,PCE,7.7,%
1635,216 Duan_et_al-2015-Advanced_Materials.pdf,HOMO,PCE,7.7,%
1636,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,FF,0.68,N/A
1637,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,PCE,11.5,%
1638,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,PCE,6.9,%
1639,216 Duan_et_al-2015-Advanced_Materials.pdf,PMDPP3T:[60]PCBM,FF,0.62,N/A
1640,216 Duan_et_al-2015-Advanced_Materials.pdf,PMDPP3T:[60]PCBM,PCE,8.9,%
1641,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,JSC,10.2,mAcm−2
1642,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,PCE,5.4,%
1643,216 Duan_et_al-2015-Advanced_Materials.pdf,PMDPP3T,PCE,8.9,%
1644,217 C3TA13686H.pdf,PC71BM,FF,0.42,N/A
1645,217 C3TA13686H.pdf,PC71BM,PCE,2.96,%
1646,217 C3TA13686H.pdf,unknown,VOC,1.03,V
1647,217 C3TA13686H.pdf,PC71BM,PCE,1.19,%
1648,217 C3TA13686H.pdf,PC71BM,FF,0.39,N/A
1649,217 C3TA13686H.pdf,PC71BM,PCE,2.67,%
1650,217 C3TA13686H.pdf,unknown,PCE,2.93,%
1651,217 C3TA13686H.pdf,unknown,PCE,2.52,%
1652,217 C3TA13686H.pdf,PC71BM,PCE,3.52,%
1653,217 C3TA13686H.pdf,PC71BM,JSC,8.03,mAcm
1654,217 C3TA13686H.pdf,unknown,JSC,7.72,mAcm
1655,217 C3TA13686H.pdf,unknown,FF,0.43,N/A
1656,217 C3TA13686H.pdf,unknown,PCE,3.52,%
1657,217 C3TA13686H.pdf,PC71BM,VOC,0.96,V
1658,217 C3TA13686H.pdf,unknown,PCE,7,%
1659,218 Lee_et_al-2014-Advanced_Energy_Materials.pdf,PBDT2FBT/PC,PCE,1.74,%
1660,218 Lee_et_al-2014-Advanced_Energy_Materials.pdf,PBDT2FBT-T/PC,PCE,6.37,%
1661,218 Lee_et_al-2014-Advanced_Energy_Materials.pdf,PBDT2FBT-T/PC,FF,57.8,%
1662,218 Lee_et_al-2014-Advanced_Energy_Materials.pdf,unknown,PCE,6.37,%
1663,219 mz300004t.pdf,unknown,PCE,6.87,%
1664,219 mz300004t.pdf,unknown,VOC,635,N/A
1665,219 mz300004t.pdf,unknown,VOC,602,N/A
1666,219 mz300004t.pdf,unknown,JSC,13.3,mAcm−2
1667,219 mz300004t.pdf,unknown,FF,0.58,N/A
1668,219 mz300004t.pdf,unknown,JSC,16.8,mAcm−2
1669,219 mz300004t.pdf,unknown,VOC,628,N/A
1670,219 mz300004t.pdf,PC71BM,VOC,635,N/A
1671,219 mz300004t.pdf,unknown,PCE,5.33,%
1672,219 mz300004t.pdf,PC71BM,PCE,6.87,%
1673,219 mz300004t.pdf,unknown,JSC,15.4,mAcm−2
1674,219 mz300004t.pdf,unknown,FF,0.59,N/A
1675,219 mz300004t.pdf,unknown,PCE,4.82,%
1676,219 mz300004t.pdf,unknown,JSC,14.6,mAcm−2
1677,219 mz300004t.pdf,HOMO)to,PCE,10,%
1678,219 mz300004t.pdf,PC61BM,FF,0.43,N/A
1679,219 mz300004t.pdf,unknown,PCE,5.47,%
1680,219 mz300004t.pdf,unknown,FF,0.64,N/A
1681,220 ma501720k.pdf,PC71BM[1:2(w/w)],VOC,0.86,V
1682,220 ma501720k.pdf,PBDTSTBO(P4)exhibited,VOC,0.86,V
1683,220 ma501720k.pdf,"PBDTSTBO(P4),",JSC,13.9,mAcm−2
1684,220 ma501720k.pdf,HOMO,PCE,7.2,%
1685,221 C3PY00968H.pdf,PBDTBSe-based,PCE,1.69,%
1686,221 C3PY00968H.pdf,PBDTBT-,PCE,4.06,%
1687,221 C3PY00968H.pdf,unknown,PCE,5.06,%
1688,221 C3PY00968H.pdf,PBDTBT-,PCE,3.81,%
1689,221 C3PY00968H.pdf,PBDTBT-,PCE,3.33,%
1690,221 C3PY00968H.pdf,unknown,FF,0.506,N/A
1691,221 C3PY00968H.pdf,HOMO,PCE,2.5,%
1692,221 C3PY00968H.pdf,unknown,FF,0.536,N/A
1693,221 C3PY00968H.pdf,PBDTBT-,PCE,2.97,%
1694,222 cm401618h.pdf,HOMO,PCE,5.9,%
1695,224 cm2038427.pdf,unknown,FF,52,%
1696,224 cm2038427.pdf,unknown,VOC,792,N/A
1697,224 cm2038427.pdf,PC61BM,VOC,888,N/A
1698,224 cm2038427.pdf,PC61BM,JSC,5.0,mA/cm2
1699,224 cm2038427.pdf,PC61BM,JSC,8.0,mA/cm2
1700,224 cm2038427.pdf,unknown,JSC,5.0,mA/cm2
1701,224 cm2038427.pdf,unknown,PCE,7.4,%
1702,224 cm2038427.pdf,PC61BM,FF,67,%
1703,224 cm2038427.pdf,PC61BM,PCE,4.8,%
1704,224 cm2038427.pdf,HOMO,PCE,2.1,%
1705,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,3.6,%
1706,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,FF,58,%
1707,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,3.1,%
1708,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,PBDTTPD,PCE,5.5,%
1709,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,4.8,%
1710,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,0.2,%
1711,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,5.2,%
1712,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,3.5,%
1713,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,3.9,%
1714,"227 Q181, 182.pdf",C12H25,PCE,2.68,%
1715,"227 Q181, 182.pdf",unknown,VOC,1,V
1716,"227 Q181, 182.pdf",unknown,PCE,3.87,%
1717,228 acs.macromol.5b00542.pdf,INDT-T,JSC,6.88,mAcm−2
1718,228 acs.macromol.5b00542.pdf,INDT-T,VOC,0.59,V
1719,228 acs.macromol.5b00542.pdf,unknown,PCE,2.25,%
1720,228 acs.macromol.5b00542.pdf,unknown,FF,0.58,N/A
1721,228 acs.macromol.5b00542.pdf,unknown,JSC,6.27,mAcm−2
1722,228 acs.macromol.5b00542.pdf,unknown,VOC,0.62,V
1723,229 ma301624t.pdf,HOMO,VOC,0.88,V
1724,229 ma301624t.pdf,unknown,PCE,2.54,%
1725,229 ma301624t.pdf,PCBM,PCE,2.54,%
1726,229 ma301624t.pdf,unknown,PCE,1.33,%
1727,230 ma5010875.pdf,unknown,PCE,4.19,N/A
1728,230 ma5010875.pdf,unknown,JSC,8.94,N/A
1729,230 ma5010875.pdf,unknown,JSC,9.50,mA/cm2
1730,230 ma5010875.pdf,unknown,FF,48.31,%
1731,230 ma5010875.pdf,unknown,PCE,4.19,%
1732,230 ma5010875.pdf,unknown,PCE,1.88,%
1733,230 ma5010875.pdf,unknown,VOC,0.91,V
1734,230 ma5010875.pdf,unknown,VOC,0.71,V
1735,230 ma5010875.pdf,unknown,VOC,0.91,N/A
1736,231 ma402245t.pdf,DTTPD/PCBM(1:1,JSC,10.9,mA/cm2
1737,231 ma402245t.pdf,unknown,PCE,9.2,%
1738,231 ma402245t.pdf,PBDTTVT-DTTPD,VOC,0.87,V
1739,232 ma300589k.pdf,HOMO,VOC,0.87,V
1740,232 ma300589k.pdf,PC61BM,PCE,2.7,%
1741,232 ma300589k.pdf,unknown,PCE,1.3,%
1742,232 ma300589k.pdf,POPT)in,PCE,0.28,%
1743,232 ma300589k.pdf,PC61BM,PCE,1.3,%
